MeterNo,MeterType,LONG,LAT,Status,Borough
1038125,Strada,-73.9716419255,40.7924723865,Active,Manhattan
1038124,Strada,-73.9721044427,40.7918422419,Active,Manhattan
1038121,Strada,-73.9725596612,40.7912167592,Active,Manhattan
1038120,Strada,-73.9730926652,40.7904899432,Active,Manhattan
1038117,Strada,-73.9734941652,40.7899437151,Active,Manhattan
1038132,Strada,-73.9709121904,40.7941939412,Active,Manhattan
1038131,Strada,-73.969844168,40.7937430682,Active,Manhattan
1038130,Strada,-73.9705537931,40.7936335581,Active,Manhattan
1038127,Strada,-73.9709607664,40.7930716403,Active,Manhattan
1038126,Strada,-73.971328415,40.7925659169,Active,Manhattan
1038123,Strada,-73.9719074874,40.7917751762,Active,Manhattan
1038122,Strada,-73.9723182725,40.7912121368,Active,Manhattan
1038119,Strada,-73.9728001649,40.7905541811,Active,Manhattan
1038118,Strada,-73.9732401359,40.7899499167,Active,Manhattan
1038114,Strada,-73.9741855859,40.788656202,Active,Manhattan
1038113,Strada,-73.974612051,40.7880746569,Active,Manhattan
1264920,Strada,-73.9455562596,40.7822975602,Active,Manhattan
1264919,Strada,-73.9459896944,40.7817094204,Active,Manhattan
1264918,Strada,-73.9464721351,40.7810467274,Active,Manhattan
1264917,Strada,-73.9469004083,40.7804664809,Active,Manhattan
1264915,Strada,-73.9473115067,40.7799036919,Active,Manhattan
1264914,Strada,-73.9478378442,40.7791795728,Active,Manhattan
1264911,Strada,-73.9482783231,40.7785815802,Active,Manhattan
1264910,Strada,-73.9487636862,40.7779167806,Active,Manhattan
1264907,Strada,-73.9493497555,40.7771012196,Active,Manhattan
1264906,Strada,-73.9497429394,40.7765653739,Active,Manhattan
1264902,Strada,-73.9502170372,40.7759232512,Active,Manhattan
1264901,Strada,-73.9506657629,40.7753089222,Active,Manhattan
1264898,Strada,-73.9511603002,40.774634107,Active,Manhattan
1264897,Strada,-73.9515763668,40.7740550179,Active,Manhattan
1264894,Strada,-73.9520177765,40.7734524131,Active,Manhattan
1264916,Strada,-73.9471766526,40.7796883408,Active,Manhattan
1264913,Strada,-73.947517236,40.7792236301,Active,Manhattan
1264912,Strada,-73.9480417312,40.7785038415,Active,Manhattan
1264909,Strada,-73.9485726859,40.7777754796,Active,Manhattan
1264904,Strada,-73.9495560606,40.7764274712,Active,Manhattan
1264903,Strada,-73.9500003625,40.7758298635,Active,Manhattan
1264900,Strada,-73.9504432089,40.7752114472,Active,Manhattan
1264899,Strada,-73.9508340247,40.7746808502,Active,Manhattan
1264896,Strada,-73.9514257105,40.7738686512,Active,Manhattan
1264895,Strada,-73.9518064627,40.7733473947,Active,Manhattan
1264933,Strada,-73.9501782161,40.7801939741,Active,Manhattan
1264931,Strada,-73.9495558541,40.780712632,Active,Manhattan
1264932,Strada,-73.9500519711,40.7800314202,Active,Manhattan
1264956,Strada,-73.9558432541,40.7724256842,Active,Manhattan
1264952,Strada,-73.9548541284,40.773776096,Active,Manhattan
1264949,Strada,-73.9544365101,40.7743543075,Active,Manhattan
1264948,Strada,-73.9540216996,40.7749248319,Active,Manhattan
1264947,Strada,-73.9538342578,40.7748395019,Active,Manhattan
1264951,Strada,-73.9545887928,40.7738041838,Active,Manhattan
1264974,Strada,-73.9599171061,40.766503783,Active,Manhattan
1264973,Strada,-73.9600362555,40.7666852525,Active,Manhattan
1264976,Strada,-73.9607163889,40.7657451046,Active,Manhattan
1058312,Strada,-73.9325938081,40.8459523168,Active,Manhattan
1058380,Strada,-73.9372379604,40.848292192,Active,Manhattan
1058398,Strada,-73.9374548428,40.8553469755,Active,Manhattan
1058399,Strada,-73.9373499714,40.8551982331,Active,Manhattan
1058397,Strada,-73.9368995952,40.8548268917,Active,Manhattan
1058396,Strada,-73.9373426582,40.8508517587,Active,Manhattan
1058395,Strada,-73.9371845343,40.8509578767,Active,Manhattan
1058394,Strada,-73.9365827851,40.8507586387,Active,Manhattan
1058388,Strada,-73.9370518175,40.8504930578,Active,Manhattan
1058387,Strada,-73.9377436575,40.8506894983,Active,Manhattan
1058386,Strada,-73.9388272192,40.850996418,Active,Manhattan
1058385,Strada,-73.939751272,40.8513583149,Active,Manhattan
1058384,Strada,-73.9386753128,40.8510779823,Active,Manhattan
1058383,Strada,-73.937888287,40.8508559799,Active,Manhattan
1058382,Strada,-73.9370086353,40.8506048456,Active,Manhattan
1058381,Strada,-73.9364050074,40.8504370284,Active,Manhattan
1058392,Strada,-73.9367074433,40.8496494183,Active,Manhattan
1058393,Strada,-73.936703425,40.8495639657,Active,Manhattan
1058391,Strada,-73.9368574204,40.8492469922,Active,Manhattan
1058390,Strada,-73.9361571469,40.8498704253,Active,Manhattan
1058347,Strada,-73.9353354189,40.8500753212,Active,Manhattan
1058355,Strada,-73.9360819894,40.849448198,Active,Manhattan
1058354,Strada,-73.9358824842,40.8492667426,Active,Manhattan
1058360,Strada,-73.9354312454,40.8505435721,Active,Manhattan
1058359,Strada,-73.9360265419,40.8497325201,Active,Manhattan
1058353,Strada,-73.9365324737,40.8492855396,Active,Manhattan
1058352,Strada,-73.9367784012,40.8488175934,Active,Manhattan
1058358,Strada,-73.9354536626,40.8492894669,Active,Manhattan
1058361,Strada,-73.9348322486,40.8501428829,Active,Manhattan
1058348,Strada,-73.9346165776,40.8501966995,Active,Manhattan
1058332,Strada,-73.9318361431,40.8525719029,Active,Manhattan
1058333,Strada,-73.9318658857,40.8524786818,Active,Manhattan
1058334,Strada,-73.9318183392,40.8521052423,Active,Manhattan
1058331,Strada,-73.9322043336,40.8518455771,Active,Manhattan
1058337,Strada,-73.932269846,40.8517408074,Active,Manhattan
1058335,Strada,-73.9322841484,40.851467965,Active,Manhattan
1058338,Strada,-73.9327845489,40.8512881052,Active,Manhattan
1058339,Strada,-73.9327689266,40.8511863316,Active,Manhattan
1058336,Strada,-73.9328369592,40.8507087756,Active,Manhattan
1058343,Strada,-73.9332495597,40.8506007462,Active,Manhattan
1058340,Strada,-73.9331507911,40.8502810738,Active,Manhattan
1058342,Strada,-73.9337784269,40.8501383954,Active,Manhattan
1058341,Strada,-73.9337662121,40.8500384761,Active,Manhattan
1058344,Strada,-73.933573081,40.8497060079,Active,Manhattan
1058346,Strada,-73.9344455649,40.8496953454,Active,Manhattan
1058345,Strada,-73.9341148003,40.8495577671,Active,Manhattan
1058362,Strada,-73.9344967862,40.8495620584,Active,Manhattan
1058356,Strada,-73.9345011605,40.848780876,Active,Manhattan
1058357,Strada,-73.93463361,40.8487419129,Active,Manhattan
1058349,Strada,-73.9345674851,40.8483464712,Active,Manhattan
1058350,Strada,-73.9350702492,40.8482100911,Active,Manhattan
1058351,Strada,-73.9350760151,40.8481028656,Active,Manhattan
1058330,Strada,-73.9311158558,40.8522628163,Active,Manhattan
1058329,Strada,-73.9311461037,40.8521806491,Active,Manhattan
1058328,Strada,-73.9316074147,40.8520554526,Active,Manhattan
1058327,Strada,-73.9318146713,40.851549716,Active,Manhattan
1058326,Strada,-73.932040223,40.8509735515,Active,Manhattan
1058325,Strada,-73.9322226501,40.8509564288,Active,Manhattan
1058324,Strada,-73.9325328529,40.8507900071,Active,Manhattan
1058319,Strada,-73.9326397659,40.8503443918,Active,Manhattan
1058323,Strada,-73.9329847344,40.8501704466,Active,Manhattan
1058320,Strada,-73.9330147383,40.8498162249,Active,Manhattan
1058322,Strada,-73.9328811678,40.8496656895,Active,Manhattan
1058321,Strada,-73.9322700348,40.8494089703,Active,Manhattan
1058318,Strada,-73.9328181011,40.8490132598,Active,Manhattan
1058309,Strada,-73.9328621964,40.8488723467,Active,Manhattan
1058308,Strada,-73.9340041217,40.848775622,Active,Manhattan
1058304,Strada,-73.9332550677,40.8482553279,Active,Manhattan
1058303,Strada,-73.9338111837,40.8484899509,Active,Manhattan
1058302,Strada,-73.9338893336,40.8484296313,Active,Manhattan
1058301,Strada,-73.9343074013,40.8483615813,Active,Manhattan
1058317,Strada,-73.9322122709,40.8490249044,Active,Manhattan
1058316,Strada,-73.931849837,40.8495209548,Active,Manhattan
1058315,Strada,-73.9320306734,40.8490372595,Active,Manhattan
1058311,Strada,-73.9316399607,40.8472591372,Active,Manhattan
1058314,Strada,-73.9325593036,40.8483123485,Active,Manhattan
1058313,Strada,-73.9329549901,40.8477713076,Active,Manhattan
1058305,Strada,-73.933124424,40.8477781615,Active,Manhattan
1058310,Strada,-73.9326707135,40.8484002242,Active,Manhattan
1058307,Strada,-73.9344033137,40.8479283271,Active,Manhattan
1058306,Strada,-73.934438679,40.8478347365,Active,Manhattan
1058373,Strada,-73.9388434302,40.8442638701,Active,Manhattan
1058372,Strada,-73.9389748574,40.8436851245,Active,Manhattan
1058406,Strada,-73.9392343666,40.8435274843,Active,Manhattan
1058407,Strada,-73.9393219311,40.8429371574,Active,Manhattan
1058410,Strada,-73.9393781986,40.8421594329,Active,Manhattan
1058408,Strada,-73.9397273458,40.8426859189,Active,Manhattan
1058409,Strada,-73.9396779189,40.8425340754,Active,Manhattan
1058363,Strada,-73.9349968474,40.8477585277,Active,Manhattan
1058300,Strada,-73.9347991801,40.8476821777,Active,Manhattan
1058364,Strada,-73.9356206662,40.8469006984,Active,Manhattan
1058299,Strada,-73.9353219626,40.8469690786,Active,Manhattan
1058365,Strada,-73.9359512607,40.8464482346,Active,Manhattan
1058298,Strada,-73.9356777339,40.8464865713,Active,Manhattan
1058290,Strada,-73.9390523611,40.8418637013,Active,Manhattan
1058289,Strada,-73.9393264334,40.8411886326,Inactive,Manhattan
1058413,Strada,-73.942180085,40.8426008352,Active,Manhattan
1058420,Strada,-73.9420024337,40.8426544587,Active,Manhattan
1058423,Strada,-73.9418769486,40.8420332714,Active,Manhattan
1058422,Strada,-73.9410410112,40.841680296,Active,Manhattan
1058421,Strada,-73.9403944862,40.8414071917,Inactive,Manhattan
1058415,Strada,-73.9413344023,40.8416688769,Retired,Manhattan
1058414,Strada,-73.9419039375,40.8419121579,Retired,Manhattan
1058419,Strada,-73.9423062736,40.8418808029,Retired,Manhattan
1058418,Strada,-73.9426031101,40.8411270554,Retired,Manhattan
1058416,Strada,-73.9411609487,40.839441303,Active,Manhattan
1058287,Strada,-73.9397339859,40.8404989207,Active,Manhattan
1058288,Strada,-73.9399163284,40.839827245,Active,Manhattan
1058286,Strada,-73.9406587681,40.8395528645,Active,Manhattan
1058417,Strada,-73.9422678517,40.8398317166,Active,Manhattan
4061131,Strada,-73.8308415682,40.7611998553,Active,Queens
4061144,Strada,-73.8268108855,40.7607788104,Active,Queens
4061146,Strada,-73.8268908319,40.7613797484,Active,Queens
4061145,Strada,-73.8266475973,40.7608809776,Active,Queens
4061162,Strada,-73.8156139627,40.7622026707,Active,Queens
4061161,Strada,-73.8150629583,40.7623497749,Active,Queens
4061160,Strada,-73.8149881061,40.7622471348,Active,Queens
4061128,Strada,-73.8291617852,40.7578134228,Active,Queens
4061127,Strada,-73.8288834608,40.7571848784,Active,Queens
4061126,Strada,-73.8328225872,40.7533075873,Active,Queens
4061125,Strada,-73.8330540523,40.7540773929,Active,Queens
4061122,Strada,-73.8328561663,40.7542931303,Active,Queens
1228493,Strada,-73.9581508897,40.8162143124,Inactive,Manhattan
1068255,Strada,-73.9283234957,40.8664985182,Active,Manhattan
1068243,Strada,-73.928487221,40.8647751099,Active,Manhattan
1068237,Strada,-73.9325610892,40.8570838771,Active,Manhattan
1068242,Strada,-73.9291863381,40.8643030434,Active,Manhattan
1068254,Strada,-73.9278071259,40.8658787352,Active,Manhattan
1068253,Strada,-73.9276198468,40.8659089086,Active,Manhattan
1068252,Strada,-73.9267341729,40.8658093426,Inactive,Manhattan
1068251,Strada,-73.9262985729,40.8659625086,Active,Manhattan
1068250,Strada,-73.9257298472,40.86616841,Active,Manhattan
1068249,Strada,-73.9245208248,40.8666026348,Active,Manhattan
1068248,Strada,-73.9239021413,40.8668230636,Active,Manhattan
1068247,Strada,-73.9233227023,40.8668492012,Active,Manhattan
1068246,Strada,-73.9243812608,40.866467226,Active,Manhattan
1068245,Strada,-73.9264142183,40.865740836,Active,Manhattan
1068285,Strada,-73.9267725923,40.8649502297,Active,Manhattan
1068284,Strada,-73.9261742066,40.8647700251,Active,Manhattan
1068283,Strada,-73.9262236582,40.8646226133,Active,Manhattan
1068282,Strada,-73.9262378705,40.8641200843,Active,Manhattan
1068271,Strada,-73.9262531659,40.860951765,Active,Manhattan
1068270,Strada,-73.9279368258,40.8605134634,Active,Manhattan
1068269,Strada,-73.9269257489,40.8608865796,Active,Manhattan
1068268,Strada,-73.9260782847,40.8612000011,Active,Manhattan
1068267,Strada,-73.925418942,40.8614403948,Active,Manhattan
1068260,Strada,-73.9266178296,40.8634427557,Active,Manhattan
1068259,Strada,-73.9263619511,40.8639326987,Active,Manhattan
1068258,Strada,-73.9269082216,40.8647883689,Active,Manhattan
1068257,Strada,-73.9271517576,40.8651646404,Inactive,Manhattan
1068244,Strada,-73.9276125324,40.8652446138,Active,Manhattan
1068241,Strada,-73.9309375938,40.8600393589,Active,Manhattan
1068240,Strada,-73.9314599392,40.858727128,Active,Manhattan
1068239,Strada,-73.9318305533,40.8580259212,Active,Manhattan
1068238,Strada,-73.9320687843,40.8575725413,Active,Manhattan
1348097,Strada,-73.9547595372,40.7894103319,Active,Manhattan
1348096,Strada,-73.9544730504,40.7898012435,Active,Manhattan
1348095,Strada,-73.954168641,40.7902163383,Active,Manhattan
1348094,Strada,-73.953846504,40.7906534596,Active,Manhattan
1348093,Strada,-73.9534535943,40.7911998946,Inactive,Manhattan
1348110,Strada,-73.9535910763,40.7886461958,Active,Manhattan
1348109,Strada,-73.9544481387,40.7890078691,Active,Manhattan
1348102,Strada,-73.955615777,40.7882398543,Active,Manhattan
1348088,Strada,-73.9529878593,40.7918360875,Active,Manhattan
1348087,Strada,-73.9527346612,40.7921856374,Active,Manhattan
1348086,Strada,-73.952132997,40.7930121457,Active,Manhattan
1348085,Strada,-73.9517777098,40.793493496,Active,Manhattan
1348084,Strada,-73.9511546967,40.7943530853,Active,Manhattan
1348083,Strada,-73.9509349027,40.7946533699,Active,Manhattan
1348101,Strada,-73.9554480289,40.788208517,Active,Manhattan
1348100,Strada,-73.9550133305,40.7888078602,Active,Manhattan
1348098,Strada,-73.9542989719,40.7897872556,Active,Manhattan
1348092,Strada,-73.9531506752,40.7913631344,Active,Manhattan
1348108,Strada,-73.9544078946,40.7890805416,Active,Manhattan
1348111,Strada,-73.9551188347,40.7884660181,Active,Manhattan
1074868,Strada,-73.9639813886,40.7649218394,Active,Manhattan
1074864,Strada,-73.9644939931,40.7642183563,Inactive,Manhattan
1074861,Strada,-73.9649838833,40.7635455603,Inactive,Manhattan
1074860,Strada,-73.9653385832,40.763058266,Active,Manhattan
1074859,Strada,-73.9655666283,40.7631433132,Active,Manhattan
1074862,Strada,-73.9651449721,40.7637267573,Active,Manhattan
1074863,Strada,-73.9645857128,40.7644866798,Active,Manhattan
1074869,Strada,-73.9641496735,40.7650845382,Active,Manhattan
1074876,Strada,-73.962737046,40.7656044472,Active,Manhattan
1074875,Strada,-73.9620234732,40.7653036655,Active,Manhattan
1074886,Strada,-73.9633093769,40.7684003755,Active,Manhattan
1074885,Strada,-73.9623993804,40.7680180777,Active,Manhattan
1074884,Strada,-73.9630482982,40.768198057,Active,Manhattan
1074883,Strada,-73.9626813259,40.7680431277,Active,Manhattan
1074891,Strada,-73.9609918484,40.7694052569,Active,Manhattan
1074890,Strada,-73.9614247885,40.768816423,Active,Manhattan
1074887,Strada,-73.9618800281,40.7681952432,Active,Manhattan
1074882,Strada,-73.9623742672,40.7675145294,Active,Manhattan
1074879,Strada,-73.9628603828,40.7668512914,Active,Manhattan
1074878,Strada,-73.9632709589,40.766288835,Active,Manhattan
1074870,Strada,-73.963715872,40.7656800507,Active,Manhattan
1074867,Strada,-73.9623342198,40.7639017772,Active,Manhattan
1074866,Strada,-73.9633824447,40.7643416584,Active,Manhattan
1074865,Strada,-73.9637839401,40.7645119437,Active,Manhattan
1074892,Strada,-73.9607165586,40.769391184,Active,Manhattan
1074889,Strada,-73.9612984314,40.7685962579,Active,Manhattan
1074888,Strada,-73.9615702358,40.7682265021,Active,Manhattan
1074881,Strada,-73.9620323346,40.7675891473,Active,Manhattan
1074880,Strada,-73.9625082305,40.7669341227,Retired,Manhattan
1074877,Strada,-73.9630534138,40.7661909788,Active,Manhattan
1074874,Strada,-73.9615957397,40.7651011391,Active,Manhattan
1074873,Strada,-73.9623065384,40.7653763346,Active,Manhattan
1074872,Strada,-73.9630186358,40.7657058896,Active,Manhattan
1074871,Strada,-73.9634577154,40.765636962,Active,Manhattan
1294847,Strada,-73.9457493811,40.7776405919,Active,Manhattan
1294846,Strada,-73.9463078879,40.7768718063,Active,Manhattan
1294845,Strada,-73.9466543832,40.7764000336,Inactive,Manhattan
1294844,Strada,-73.9473061604,40.7755071024,Active,Manhattan
1294843,Strada,-73.947743397,40.7749116567,Active,Manhattan
1294842,Strada,-73.9482384938,40.774235508,Active,Manhattan
1334837,Strada,-73.9559686263,40.7644863806,Inactive,Manhattan
1334835,Strada,-73.9545711953,40.7658917113,Active,Manhattan
1334834,Strada,-73.9522022065,40.7691368817,Active,Manhattan
1334833,Strada,-73.9517884367,40.7697052296,Active,Manhattan
1334832,Strada,-73.9529215517,40.7678221742,Active,Manhattan
1334831,Strada,-73.9532967819,40.7673028416,Active,Manhattan
1334830,Strada,-73.9539710557,40.7663764116,Active,Manhattan
1334828,Strada,-73.9556778195,40.7640355235,Active,Manhattan
1334829,Strada,-73.9561287179,40.7634182149,Active,Manhattan
1334827,Strada,-73.9570519872,40.7621525589,Active,Manhattan
1228459,Strada,-73.942181358,40.8385889949,Active,Manhattan
1228462,Strada,-73.9416062183,40.8388319771,Active,Manhattan
1228463,Strada,-73.9421856572,40.83803384,Active,Manhattan
1228464,Strada,-73.9425059824,40.8375928005,Active,Manhattan
1228465,Strada,-73.9430190722,40.8368956334,Active,Manhattan
1228466,Strada,-73.9434216144,40.8363444475,Active,Manhattan
1228471,Strada,-73.943975079,40.8361728719,Active,Manhattan
1228472,Strada,-73.9439083217,40.8360532331,Active,Manhattan
1228467,Strada,-73.9440088617,40.8355441354,Active,Manhattan
1228475,Strada,-73.9443643723,40.8354192162,Active,Manhattan
1228468,Strada,-73.9444156855,40.834980033,Active,Manhattan
1228469,Strada,-73.9453676159,40.8338836256,Active,Manhattan
1228470,Strada,-73.945772791,40.8331193123,Active,Manhattan
1228458,Strada,-73.9400136456,40.8381539156,Active,Manhattan
1228460,Strada,-73.9411484921,40.8382439787,Active,Manhattan
1228474,Strada,-73.9430683342,40.8356979593,Active,Manhattan
1228473,Strada,-73.9430744844,40.8357944944,Active,Manhattan
1228461,Strada,-73.941344371,40.8382339831,Active,Manhattan
1228457,Strada,-73.9412162378,40.8387850263,Active,Manhattan
1228456,Strada,-73.9416960668,40.838123561,Active,Manhattan
1228455,Strada,-73.9421824376,40.8374640978,Active,Manhattan
1228454,Strada,-73.9425894738,40.8369094555,Active,Manhattan
1228453,Strada,-73.9430855269,40.8362289297,Active,Manhattan
1228452,Strada,-73.9434606817,40.8357133833,Active,Manhattan
1228451,Strada,-73.9440488429,40.8349089958,Active,Manhattan
1228450,Strada,-73.9443881226,40.8344449785,Inactive,Manhattan
